FPS,GrayScale_Func [ms],EqualizeHist_Func [ms],Clahe_Func [ms],Face_Func [ms],Nose_Func [ms],Mouth_Func [ms],RightEye_Func [ms],REyeOpen_Func [ms],LeftEye_Func [ms],LEyeopen_Func [ms],Tracking_Func [ms],FaceFound?,NoseFound?,MouthFound?,RightEyeFound?,REyeOpenFound?,LeftEyeFound?,LEyeopenFound?
13.7276,1.02517,0.923306,2.54631,5.22002,7.05081,10.4078,7.88357,13.9288,5.12139,6.87532,9.10718,1,1,1,1,1,1,0
13.7308,1.09812,0.923306,2.45006,5.22002,8.04613,9.83446,8.57967,13.9639,5.77022,8.77239,12.4328,1,1,1,1,1,1,0
13.734,1.14227,0.923306,7.63778,5.22002,9.81587,10.0572,7.91481,11.7877,5.50309,32.9534,6.97642,1,1,1,1,1,1,0
13.7372,1.14275,0.923306,2.77167,5.22002,10.0883,10.4402,8.35942,11.4701,5.17009,5.95225,10.3937,1,1,1,1,1,1,0
13.7404,1.19784,0.923306,2.71685,5.22002,11.2249,10.6829,8.38001,11.0132,5.18705,5.87086,10.2395,1,1,1,1,1,1,0
13.6997,1.02093,0.923306,4.54645,5.22002,11.002,8.55101,7.83513,10.7706,3.51896,5.87086,8.9661,1,1,1,1,1,1,0
13.7029,0.756883,0.923306,3.05032,5.22002,13.6046,9.88287,7.90434,10.9723,5.25502,5.54953,6.95707,1,1,1,1,1,1,0
13.7061,1.13413,0.923306,2.79523,5.22002,13.6195,9.54707,8.10674,7.44421,4.93441,6.15258,10.5197,1,1,1,1,1,1,0
13.7093,1.00333,0.923306,2.66101,5.22002,13.3712,9.65902,7.99074,10.7275,5.0288,5.49613,7.67728,1,1,1,1,1,1,0
13.7125,1.41451,0.923306,3.26852,5.22002,14.2875,9.3255,8.14925,10.2648,3.45573,5.49613,10.5267,1,1,1,1,1,1,0
13.7157,1.45414,0.923306,2.3987,5.22002,13.9573,11.3971,7.54664,7.57641,4.47798,5.83508,6.91893,1,1,1,1,1,1,0
13.7189,0.760717,0.923306,2.71275,5.22002,13.1128,11.4754,6.56127,10.2913,4.31664,6.16727,8.996,1,1,1,1,1,1,0
13.722,1.19073,0.923306,2.64898,5.22002,14.3667,12.0479,6.74224,10.8565,4.56808,6.17799,8.39466,1,1,1,1,1,1,0
13.7252,1.15628,0.923306,2.64058,5.22002,13.7035,10.711,9.98138,8.35938,4.8813,9.10952,7.99647,1,1,1,1,1,1,0
13.7284,1.8057,0.923306,2.795,5.22002,13.0002,9.57609,8.26296,8.13208,4.90805,6.8798,10.3615,1,1,1,1,1,1,0
13.7316,1.14418,0.923306,7.53091,5.22002,12.8002,8.78851,8.93989,11.904,5.35702,9.77957,7.03421,1,1,1,1,1,1,0
13.7348,1.13194,0.923306,3.24656,5.22002,13.7662,8.9382,8.69652,11.4937,5.31657,9.755,7.40909,1,1,1,1,1,1,0
13.6943,1.29577,0.923306,3.29923,5.22002,13.7924,8.62092,9.19217,12.2919,5.46547,10.2321,9.41023,1,1,1,1,1,1,0
13.6975,0.783555,0.923306,3.71209,5.22002,13.2133,8.55791,8.43443,8.52546,5.2902,10.5942,7.27674,1,1,1,1,1,1,0
13.7006,1.24962,0.923306,2.73835,5.22002,7.5713,8.80594,8.44636,8.59723,5.25881,6.99243,7.85418,1,1,1,1,1,1,0
13.7038,0.926782,0.923306,2.71026,5.22002,8.0424,9.21609,8.6829,9.02727,5.31977,7.28368,8.41905,1,1,1,1,1,1,0
13.707,6.80451,0.923306,2.76172,5.22002,7.95279,8.56281,8.3355,8.06535,5.14872,6.68598,7.3886,1,1,1,1,1,1,0
13.7102,1.02276,0.923306,7.09956,5.22002,7.45272,9.0021,9.03434,10.8633,5.19463,6.77557,7.06419,1,1,1,1,1,1,0
13.7134,1.14609,0.923306,7.99824,5.22002,7.15798,9.54867,8.48601,8.09261,5.3244,9.76431,6.93379,1,1,1,1,1,1,0
13.7166,1.8041,0.923306,7.59871,5.22002,7.81186,11.6163,8.85523,10.7549,5.34771,8.98813,7.27062,1,1,1,1,1,1,0
13.7197,10.4359,0.923306,2.74114,5.22002,7.25967,13.3711,7.91497,7.25723,5.17884,6.75757,6.88068,1,1,1,1,1,1,0
13.7229,2.89438,0.923306,2.82296,5.22002,8.03398,10.195,5.46697,5.24962,5.58252,6.24153,7.65864,1,1,1,1,1,1,0
13.7261,1.11877,0.923306,3.31236,5.22002,8.02832,9.65492,3.14561,5.24962,6.01999,7.62146,10.4368,1,1,1,1,1,1,0
13.7293,1.18747,0.923306,2.56114,5.22002,8.2896,3.76398,3.12034,5.24962,6.9567,8.76536,10.4062,1,1,1,1,1,1,0
13.7325,1.2336,0.923306,2.57262,5.22002,7.75985,3.7527,3.38539,5.24962,6.83303,7.87943,8.3934,1,1,1,1,1,1,0
13.6921,2.02047,0.923306,3.69205,5.22002,11.8308,4.59777,3.56239,5.24962,5.46411,7.87943,7.57793,1,1,1,1,1,1,0
13.6952,1.0889,0.923306,2.73876,5.22002,13.4994,4.94889,3.79579,5.24962,5.73554,7.87943,11.5213,1,1,1,1,1,1,0
13.6984,1.01935,0.923306,2.39793,5.22002,11.7703,4.2936,4.1269,5.24962,5.31913,7.87943,8.08969,1,1,1,1,1,1,0
13.7016,2.33137,0.923306,3.94183,5.22002,6.51083,3.82944,4.05087,5.24962,4.46122,7.87943,9.49814,1,1,1,1,1,1,0
13.7048,2.20665,0.923306,4.03177,5.22002,5.16296,3.47219,3.40867,5.24962,4.4981,7.87943,8.73345,1,1,1,1,1,1,0
13.7079,0.777747,0.923306,3.82517,5.22002,4.81118,3.23983,3.5172,5.24962,4.46848,7.87943,8.23935,1,1,1,1,1,1,0
13.7111,4.10136,0.923306,2.78248,5.22002,5.00088,3.54319,3.18285,5.24962,4.2297,7.87943,7.97811,1,1,1,1,1,1,0
13.7143,4.56597,0.923306,2.82236,5.22002,4.82552,3.26929,3.18702,5.24962,4.2443,7.87943,8.03002,1,1,1,1,1,1,0
13.7175,1.34133,0.923306,2.5657,5.22002,3.54666,4.20131,2.49658,5.24962,3.94618,7.87943,7.84312,1,1,1,1,1,1,0
13.7206,2.19599,0.923306,2.88969,5.22002,3.54541,4.16431,2.6014,5.24962,3.86238,7.87943,7.80289,1,1,1,1,1,1,0
13.7238,6.47051,0.923306,2.90012,5.22002,2.2789,3.15148,1.71112,5.24962,2.56422,7.87943,7.46339,1,1,1,1,1,1,0
13.727,2.70452,0.923306,7.5619,5.22002,1.82793,2.84938,2.05443,5.24962,2.33828,7.87943,7.62476,1,1,1,1,1,1,0
13.7302,1.43441,0.923306,2.80432,5.22002,2.1614,1.62161,1.34211,5.24962,1.85083,7.87943,13.3519,1,1,1,1,1,1,0
13.7333,7.22724,0.923306,2.87674,5.22002,8.87958,4.4567,4.73075,3.67504,6.16087,8.04769,7.47041,1,1,1,1,1,1,0
13.7365,1.17284,0.923306,3.60994,5.22002,8.90085,3.68639,2.79804,3.67504,4.04303,5.68279,7.1224,1,1,1,1,1,1,0
13.7397,1.85117,0.923306,6.45005,5.22002,6.46475,7.65074,2.01464,3.67504,3.17552,5.68279,7.64803,1,1,1,1,1,1,0
13.7429,4.87045,0.923306,3.6398,5.22002,8.94221,7.37258,1.97434,3.67504,1.77479,5.68279,8.11008,1,1,1,1,1,1,0
13.746,5.42845,0.923306,2.8343,5.22002,10.7995,8.44059,2.56261,3.67504,1.79387,5.68279,7.77153,1,1,1,1,1,1,0
13.7057,1.21397,0.923306,7.93997,5.22002,12.4047,7.83251,6.32098,5.11878,2.39143,5.68279,6.91539,1,1,1,1,1,1,0
13.7089,7.97887,0.923306,2.68822,5.22002,12.6073,8.04174,6.32204,5.50691,2.78115,5.68279,7.13908,1,1,1,1,1,1,0
13.712,0.771886,0.923306,2.74127,5.22002,10.8229,9.10023,7.05309,5.69269,3.36723,5.68279,7.9769,1,1,1,1,1,1,0
13.7152,2.87694,0.923306,2.6338,5.22002,12.1518,10.5224,7.27925,5.93304,4.80939,4.71846,7.26706,1,1,1,1,1,1,0
13.7184,5.82185,0.923306,3.16728,5.22002,12.0958,11.0674,7.74265,5.96528,3.6629,4.71846,6.97838,1,1,1,1,1,1,0
13.7215,2.66045,0.923306,2.52889,5.22002,12.3162,10.1621,30.2458,5.98866,9.7393,5.29224,12.9522,1,1,1,1,1,1,0
13.7247,0.770728,0.923306,2.73623,5.22002,11.7724,10.3831,7.95009,6.94676,4.96304,6.18078,7.55254,1,1,1,1,1,1,0
13.7278,8.85033,0.923306,2.55527,5.22002,12.5575,9.00696,8.02964,7.03679,4.7645,6.24385,7.19799,1,1,1,1,1,1,0
13.731,5.60479,0.923306,3.40488,5.22002,12.5979,9.99898,7.88569,7.27809,4.91422,6.55619,7.15051,1,1,1,1,1,1,0
13.7342,1.67408,0.923306,2.78964,5.22002,9.34847,10.078,7.86679,7.52865,5.30175,6.57922,7.37988,1,1,1,1,1,1,0
13.7373,1.20358,0.923306,4.24663,5.22002,9.44282,11.0321,8.18055,7.5777,5.22327,6.71919,7.31803,1,1,1,1,1,1,0
13.7405,6.22596,0.923306,3.04738,5.22002,9.72418,10.6802,8.29027,10.198,5.43243,6.60351,8.03609,1,1,1,1,1,1,0
13.7003,0.763204,0.923306,3.83336,5.22002,9.83935,10.5934,8.32052,8.29439,5.74747,6.7969,7.74243,1,1,1,1,1,1,0
13.7035,3.78215,0.923306,4.0906,5.22002,10.2317,13.8077,8.79958,12.8811,5.72393,9.72406,7.97209,1,1,1,1,1,1,0
13.7066,1.15013,0.923306,7.07238,5.22002,11.6129,14.4364,8.84858,12.8151,5.98749,9.74403,7.67286,1,1,1,1,1,1,0
13.7098,1.01207,0.923306,2.41438,5.22002,11.0198,12.9096,8.92448,11.7509,5.85132,7.02273,10.7097,1,1,1,1,1,1,0
13.7129,4.82358,0.923306,2.84247,5.22002,11.8402,13.0686,8.54919,11.7478,5.50915,7.02012,7.18756,1,1,1,1,1,1,0
13.7161,1.16899,0.923306,2.71331,5.22002,12.4842,12.7362,8.83019,13.5078,5.48501,7.09771,12.3083,1,1,1,1,1,1,0
13.7192,8.11015,0.923306,2.51184,5.22002,12.9618,12.439,9.1874,11.6471,5.51384,7.09686,7.01891,1,1,1,1,1,1,0
13.7224,2.2085,0.923306,2.80128,5.22002,10.0187,12.5285,8.2556,13.1225,5.22873,6.95798,7.56907,1,1,1,1,1,1,0
13.7256,1.06236,0.923306,2.76388,5.22002,10.2085,11.294,9.54423,13.2791,5.29024,6.85438,12.7629,1,1,1,1,1,1,0
13.7287,2.82074,0.923306,2.80967,5.22002,10.7374,10.3662,9.30001,11.5879,5.40936,6.89289,7.13,1,1,1,1,1,1,0
13.7319,0.699546,0.923306,2.49602,5.22002,9.40084,8.70971,8.72414,13.0264,5.0157,10.0305,7.8543,1,1,1,1,1,1,0
13.6918,1.01984,0.923306,2.4726,5.22002,9.76288,9.16715,8.76808,12.6844,4.99587,6.21026,12.3551,1,1,1,1,1,1,0
13.695,1.91337,0.923306,2.71255,5.22002,16.6349,12.1584,8.26286,10.8293,4.613,6.16741,10.5464,1,1,1,1,1,1,0
13.6981,0.787418,0.923306,2.71688,5.22002,16.4893,12.8124,7.68236,11.5886,4.91697,6.0148,7.28823,1,1,1,1,1,1,0
13.7013,1.13686,0.923306,2.74788,5.22002,11.1111,12.9029,8.05536,12.5323,4.71882,9.20922,9.83174,1,1,1,1,1,1,0
13.7044,3.85079,0.923306,2.77649,5.22002,17.752,12.1128,7.84596,12.5176,4.75563,6.11464,7.37803,1,1,1,1,1,1,0
13.7075,8.07553,0.923306,2.50535,5.22002,16.9034,12.2025,6.93961,11.9924,4.22919,5.97286,7.22664,1,1,1,1,1,1,0
13.7107,1.329,0.923306,2.70413,5.22002,17.396,10.2515,6.93892,10.6409,4.13807,5.3807,10.5215,1,1,1,1,1,1,0
13.7138,7.58,0.923306,2.7679,5.22002,17.6111,8.78211,6.43504,11.2075,4.68553,5.41657,7.05251,1,1,1,1,1,1,0
13.717,2.21967,0.923306,2.64322,5.22002,17.0395,7.84907,6.53457,10.5622,4.1367,5.08549,7.12428,1,1,1,1,1,1,0
13.7201,0.765365,0.923306,2.69639,5.22002,15.7459,8.16968,7.02803,10.1353,4.55274,5.63822,7.48512,1,1,1,1,1,1,0
13.7233,2.25061,0.923306,5.20754,5.22002,16.498,9.60898,6.30041,11.6294,4.34184,5.68485,7.23915,1,1,1,1,1,1,0
13.6834,1.90775,0.923306,2.85183,5.22002,16.5012,9.19162,6.93903,11.0088,4.10607,5.50395,12.3768,1,1,1,1,1,1,0
13.6865,7.48654,0.923306,2.74898,5.22002,14.5536,8.71204,5.95929,9.16846,2.69689,5.50395,7.24531,1,1,1,1,1,1,0
13.6897,1.03445,0.923306,2.55099,5.22002,15.9398,8.89716,7.24426,9.71037,2.58867,5.50395,8.25705,1,1,1,1,1,1,0
13.6928,6.83733,0.923306,3.11463,5.22002,15.1283,8.34615,5.82292,9.89558,2.666,5.50395,7.1101,1,1,1,1,1,1,0
13.6959,1.02463,0.923306,2.70723,5.22002,15.4395,8.76674,6.37844,9.16801,2.41445,5.50395,10.659,1,1,1,1,1,1,0
13.6991,0.813253,0.923306,2.69395,5.22002,15.2542,7.75554,5.80559,10.4493,2.48583,5.50395,8.10625,1,1,1,1,1,1,0
13.7022,1.33535,0.923306,8.21493,5.22002,14.9857,7.73471,6.36442,9.34612,2.73546,5.50395,7.02744,1,1,1,1,1,1,0
13.7053,1.47724,0.923306,2.60407,5.22002,16.0794,7.27847,6.26334,9.60171,2.83409,5.50395,7.90118,1,1,1,1,1,1,0
13.7085,1.61152,0.923306,7.88007,5.22002,16.7705,7.81857,6.5924,9.96843,3.85202,4.56745,7.33314,1,1,1,1,1,1,0
13.7116,1.21583,0.923306,6.45018,5.22002,15.5825,9.14467,6.7638,9.64054,3.67726,4.51355,6.89058,1,1,1,1,1,1,0
13.7147,1.94542,0.923306,7.42546,5.22002,16.5203,10.1974,6.63662,9.42111,2.98135,4.51355,7.63893,1,1,1,1,1,1,0
13.7179,1.1383,0.923306,7.37069,5.22002,15.2482,10.7866,6.71319,8.68785,2.94955,4.51355,7.28457,1,1,1,1,1,1,0
13.721,1.13843,0.923306,2.76593,5.22002,15.2551,11.2369,6.47539,8.96387,2.83308,4.51355,12.4752,1,1,1,1,1,1,0
13.6812,2.84797,0.923306,2.72758,5.22002,15.0717,10.476,6.17578,8.73071,2.97157,4.51355,7.75087,1,1,1,1,1,1,0
13.6844,7.07202,0.923306,2.87125,5.22002,15.7829,9.21107,6.28501,9.96184,3.10474,4.51355,7.13057,1,1,1,1,1,1,0
13.6875,1.24614,0.923306,7.392,5.22002,13.4755,8.96702,6.96393,10.3305,3.41444,4.51355,6.90124,1,1,1,1,1,1,0
13.6906,1.19202,0.923306,2.76349,5.22002,12.7931,8.78633,6.57904,6.73033,3.50618,4.51355,10.5434,1,1,1,1,1,1,0
13.6938,1.41683,0.923306,8.4602,5.22002,8.55748,9.77472,6.58992,5.08437,3.59669,4.51355,6.89453,1,1,1,1,1,1,0
13.6969,4.54938,0.923306,3.63755,5.22002,6.81168,11.2014,6.12381,5.24611,4.00456,4.51355,7.94601,1,1,1,1,1,1,0
13.7,4.1844,0.923306,3.35502,5.22002,6.77222,11.4907,6.19445,5.51465,3.88444,4.51355,7.72363,1,1,1,1,1,1,0
13.7031,0.766005,0.923306,2.56583,5.22002,8.21211,12.293,5.57391,5.26255,4.59955,5.99009,7.5841,1,1,1,1,1,1,0
13.7063,1.12077,0.923306,2.6908,5.22002,8.62203,12.7608,5.57044,5.09689,3.70661,5.99009,10.5862,1,1,1,1,1,1,0
13.7094,1.18877,0.923306,7.01452,5.22002,8.4892,13.8361,6.07943,5.09914,3.75955,5.99009,6.86798,1,1,1,1,1,1,0
13.7125,6.7484,0.923306,2.82323,5.22002,8.96564,13.2337,5.35295,5.10197,4.7563,5.74908,7.64973,1,1,1,1,1,1,0
13.7156,1.12382,0.923306,6.68603,5.22002,8.94383,13.1217,6.31314,5.20746,3.60817,5.74908,7.29005,1,1,1,1,1,1,0
13.7188,4.49134,0.923306,4.80249,5.22002,8.58957,13.2342,5.38229,4.9565,3.46932,5.74908,7.26849,1,1,1,1,1,1,0
13.7219,0.695664,0.923306,2.48457,5.22002,13.048,10.7002,5.69904,4.85485,3.38023,5.74908,7.70576,1,1,1,1,1,1,0
13.6822,1.13458,0.923306,2.76177,5.22002,14.0255,9.6458,6.82051,5.30743,3.07664,5.74908,7.68761,1,1,1,1,1,1,0
13.6854,1.35008,0.923306,3.60518,5.22002,14.8839,9.58765,6.15848,4.75184,2.96704,5.74908,12.1382,1,1,1,1,1,1,0
13.6885,0.815432,0.923306,2.6301,5.22002,15.0609,9.39467,5.80706,4.8349,2.95707,5.74908,7.0073,1,1,1,1,1,1,0
13.6916,1.19911,0.923306,2.73468,5.22002,15.3436,9.65882,5.61846,4.66698,3.06703,5.74908,7.68503,1,1,1,1,1,1,0
13.6947,3.53616,0.923306,25.8668,5.22002,17.0958,8.13375,6.21652,5.3048,4.55312,4.76807,6.86144,1,1,1,1,1,1,0
13.6978,1.74572,0.923306,2.85211,5.22002,16.7656,7.9487,7.0207,5.22355,4.60964,4.73524,10.4584,1,1,1,1,1,1,0
13.7009,1.13804,0.923306,2.81055,5.22002,15.3154,8.15733,9.11527,5.80774,4.64205,4.77364,7.98469,1,1,1,1,1,1,0
13.7041,1.1807,0.923306,2.7291,5.22002,15.1406,7.90829,6.61608,5.50824,3.20537,4.77364,8.0183,1,1,1,1,1,1,0
13.7072,1.14008,0.923306,2.79434,5.22002,15.2489,8.13289,9.13944,6.2061,3.44816,4.77364,8.01349,1,1,1,1,1,1,0
13.7103,2.20942,0.923306,7.07032,5.22002,15.074,8.15326,7.29879,6.16737,4.72431,5.49994,6.86598,1,1,1,1,1,1,0
13.7134,1.1391,0.923306,7.0722,5.22002,14.064,8.3903,7.28613,5.79913,4.59792,5.1069,6.83291,1,1,1,1,1,1,0
13.7165,2.18916,0.923306,2.78327,5.22002,12.8075,8.53883,7.29938,5.31658,5.08651,4.39654,12.0345,1,1,1,1,1,1,0
13.7196,0.765851,0.923306,2.78527,5.22002,12.4643,9.79824,7.17029,5.83699,4.62376,5.18672,8.00392,1,1,1,1,1,1,0
13.6801,6.08294,0.923306,2.81827,5.22002,11.0931,9.10189,6.93391,5.66753,4.47094,4.9418,7.13496,1,1,1,1,1,1,0
13.6832,1.1423,0.923306,2.80803,5.22002,10.8947,8.86449,7.70141,5.67829,4.8197,5.01066,10.4259,1,1,1,1,1,1,0
13.6863,0.83591,0.923306,2.70307,5.22002,10.5186,9.0079,7.03211,5.83003,4.62501,4.81838,9.01647,1,1,1,1,1,1,0
13.6894,1.20391,0.923306,2.5033,5.22002,10.93,7.683,7.94782,5.73665,4.86912,4.44425,9.87671,1,1,1,1,1,1,0
13.6925,1.20159,0.923306,4.02155,5.22002,8.36914,2.64272,7.15579,5.33304,4.48287,4.13159,7.16911,1,1,1,1,1,1,0
13.6957,1.20875,0.923306,3.6758,5.22002,9.26943,2.57845,7.13078,5.57837,4.75342,4.14069,7.4225,1,1,1,1,1,1,0
13.6988,4.83396,0.923306,2.86818,5.22002,8.19619,6.47628,6.94818,5.72975,4.68529,4.19688,7.25542,1,1,1,1,1,1,0
13.7019,1.05513,0.923306,3.85782,5.22002,8.0538,2.71047,6.98774,5.55315,4.5969,4.20468,7.54201,1,1,1,1,1,1,0
13.705,4.33831,0.923306,4.11006,5.22002,7.04576,3.46159,7.84027,5.81806,4.60362,4.32496,7.61061,1,1,1,1,1,1,0
13.7081,0.830397,0.923306,2.73506,5.22002,6.92181,8.62543,6.9187,5.57777,4.47773,4.37966,9.10343,1,1,1,1,1,1,0
13.7112,1.17633,0.923306,2.7716,5.22002,6.11503,3.58387,6.98896,5.39696,4.40484,4.41057,7.16773,1,1,1,1,1,1,0
13.7143,6.01959,0.923306,3.32783,5.22002,5.57314,3.90931,7.11439,5.58468,4.63446,4.5009,7.34238,1,1,1,1,1,1,0
13.7174,5.5412,0.923306,2.71198,5.22002,5.23324,8.0625,7.166,5.4307,4.30864,4.34695,7.37451,1,1,1,1,1,1,0
13.7205,0.882417,0.923306,2.73211,5.22002,5.11491,3.95752,7.12325,5.25458,4.21769,4.29205,7.35909,1,1,1,1,1,1,0
13.6811,3.40624,0.923306,4.43041,5.22002,5.47874,7.86456,6.58325,5.32669,4.05039,4.32866,7.71546,1,1,1,1,1,1,0
13.6842,2.49671,0.923306,3.14084,5.22002,5.77915,6.93977,7.00416,5.50174,4.30651,4.42602,7.03267,1,1,1,1,1,1,0
13.6873,3.59162,0.923306,3.94001,5.22002,5.96849,7.43905,7.04408,5.68953,4.12846,4.64701,7.03398,1,1,1,1,1,1,0
13.6904,2.64677,0.923306,2.81014,5.22002,8.0654,6.43562,7.21501,5.98051,4.48613,4.41982,7.53265,1,1,1,1,1,1,0
13.6935,1.13821,0.923306,2.81785,5.22002,9.79303,8.19495,7.17592,6.97925,4.25848,5.13585,7.53149,1,1,1,1,1,1,0
13.6966,1.14142,0.923306,2.82705,5.22002,11.4191,8.74025,8.53234,7.43335,4.49166,5.33135,9.40532,1,1,1,1,1,1,0
13.6997,1.02288,0.923306,2.52391,5.22002,11.2976,9.54548,10.4807,7.60918,4.95505,5.67493,8.06693,1,1,1,1,1,1,0
13.7028,0.787171,0.923306,2.73451,5.22002,12.7098,10.2804,7.89506,7.07222,5.18002,5.48879,7.48895,1,1,1,1,1,1,0
13.7059,6.04753,0.923306,2.79488,5.22002,12.1356,11.2922,7.98458,7.48005,5.34019,5.42847,7.76116,1,1,1,1,1,1,0
13.709,0.780962,0.923306,2.72757,5.22002,12.1769,11.5506,7.99293,7.23659,5.33031,5.6436,7.52004,1,1,1,1,1,1,0
13.7121,5.99919,0.923306,2.87453,5.22002,12.1581,10.8303,8.3129,7.2771,5.22002,5.36763,7.21845,1,1,1,1,1,1,0
13.7152,3.81238,0.923306,2.51459,5.22002,11.7523,9.23001,7.845,6.48146,5.29382,4.65117,7.36928,1,1,1,1,1,1,0
13.7183,1.36232,0.923306,8.02453,5.22002,9.91831,9.07442,7.72189,6.44037,5.30522,4.70414,7.16606,1,1,1,1,1,1,0
13.679,1.10022,0.923306,2.77434,5.22002,9.3444,3.90009,8.28554,6.67402,4.99878,4.7841,10.9702,1,1,1,1,1,1,0
13.6821,6.53903,0.923306,2.85842,5.22002,7.66889,3.78381,7.6028,6.4213,4.50187,4.80395,7.54021,1,1,1,1,1,1,0
13.6852,0.804703,0.923306,2.68976,5.22002,7.88393,3.49404,7.23581,6.26405,4.60031,4.77571,7.07582,1,1,1,1,1,1,0
13.6883,6.28759,0.923306,2.57517,5.22002,6.84401,3.75055,7.01701,6.17213,4.32824,4.68408,7.48771,1,1,1,1,1,1,0
13.6914,5.62463,0.923306,2.82404,5.22002,7.32558,3.72446,7.05576,6.018,4.69273,4.67765,7.13499,1,1,1,1,1,1,0
13.6944,1.85106,0.923306,3.07902,5.22002,7.85003,3.92359,6.93146,6.17014,4.79438,4.83026,7.60754,1,1,1,1,1,1,0
13.6975,2.96206,0.923306,3.70298,5.22002,5.79864,3.87702,6.53337,5.82254,4.36785,4.66756,8.12547,1,1,1,1,1,1,0
13.7006,1.74556,0.923306,2.78224,5.22002,6.76816,3.93118,6.92496,6.04235,4.88664,4.79596,7.69774,1,1,1,1,1,1,0
13.7037,2.07276,0.923306,3.62803,5.22002,7.60545,4.34664,6.98236,6.18412,5.13634,5.12687,7.55116,1,1,1,1,1,1,0
13.7068,0.809902,0.923306,2.70316,5.22002,10.8268,4.42512,7.23058,7.23693,5.65663,6.61198,7.11074,1,1,1,1,1,1,0
13.7099,1.21706,0.923306,2.73312,5.22002,9.69524,4.44399,7.56951,6.57138,5.32168,5.81778,10.0239,1,1,1,1,1,1,0
13.713,1.48895,0.923306,3.29009,5.22002,9.39683,4.47135,7.06035,6.33561,5.39513,5.58001,7.21662,1,1,1,1,1,1,0
13.716,3.33415,0.923306,2.74684,5.22002,10.2518,4.50783,7.23477,6.54512,5.31338,5.89696,7.88198,1,1,1,1,1,1,0
13.7191,1.19239,0.923306,7.88069,5.22002,10.6193,4.14277,7.55704,6.16738,5.59264,6.04568,7.03113,1,1,1,1,1,1,0
13.7222,2.57901,0.923306,2.80885,5.22002,13.1661,4.67909,7.52123,6.96749,5.6966,6.85037,7.79173,1,1,1,1,1,1,0
13.6831,6.85779,0.923306,2.90543,5.22002,13.9689,8.98632,7.70835,7.0282,5.85458,6.73126,6.9894,1,1,1,1,1,1,0
13.6862,5.89716,0.923306,2.77611,5.22002,13.4159,8.92428,7.58381,7.11141,5.79442,6.87366,7.23294,1,1,1,1,1,1,0
13.6892,4.78707,0.923306,2.58175,5.22002,13.3757,8.33311,7.51691,7.2708,5.5876,6.60189,6.9741,1,1,1,1,1,1,0
13.6923,1.99058,0.923306,2.8476,5.22002,13.0299,8.50284,7.72175,7.00197,5.75052,6.75631,7.21391,1,1,1,1,1,1,0
13.6954,5.9161,0.923306,2.94397,5.22002,13.633,8.79654,7.69748,7.7102,5.84743,6.90011,7.12372,1,1,1,1,1,1,0
13.6985,4.34755,0.923306,4.02024,5.22002,13.9104,8.93009,7.51681,7.71554,5.9259,6.8434,7.14,1,1,1,1,1,1,0
13.7015,2.86199,0.923306,2.84042,5.22002,13.1451,8.51399,7.77269,7.41436,5.76008,6.60522,7.53705,1,1,1,1,1,1,0
13.7046,0.764046,0.923306,2.75742,5.22002,12.9091,8.36515,7.6849,7.18664,5.94986,6.45752,8.12664,1,1,1,1,1,1,0
13.7077,2.07438,0.923306,2.79587,5.22002,13.474,8.7472,7.34831,7.47614,5.48603,6.44744,7.78032,1,1,1,1,1,1,0
13.7108,6.44542,0.923306,3.13418,5.22002,14.1763,9.04942,7.28646,6.94162,6.10104,6.48513,7.60556,1,1,1,1,1,1,0
13.7138,4.238,0.923306,2.60992,5.22002,13.5049,8.66085,7.21865,7.30576,5.77353,6.29166,7.01416,1,1,1,1,1,1,0
13.7169,1.13832,0.923306,2.81815,5.22002,12.5939,3.92525,7.28138,6.95482,5.79963,6.05184,7.33823,1,1,1,1,1,1,0
13.6779,1.1956,0.923306,2.73757,5.22002,11.3184,3.97243,8.17276,7.00286,5.57497,7.09137,10.5999,1,1,1,1,1,1,0
13.681,1.36434,0.923306,3.44748,5.22002,12.2487,3.72111,7.37521,7.09029,6.04581,5.68666,7.82029,1,1,1,1,1,1,0
13.684,1.13974,0.923306,2.80702,5.22002,12.0336,3.81727,7.855,6.65751,6.12286,6.01744,10.0668,1,1,1,1,1,1,0
13.6871,1.14086,0.923306,3.74439,5.22002,12.7008,7.48392,7.60094,6.7306,6.01422,6.30025,7.56064,1,1,1,1,1,1,0
13.6902,6.38839,0.923306,2.85795,5.22002,12.9571,7.94953,7.30554,6.59255,6.00554,6.22477,7.49574,1,1,1,1,1,1,0
13.6933,6.65071,0.923306,2.73463,5.22002,10.9466,4.519,6.99469,6.40946,6.01473,6.03743,7.62927,1,1,1,1,1,1,0
13.6963,1.00431,0.923306,2.75552,5.22002,8.57,8.47537,7.74659,6.62951,5.93191,6.49885,9.54008,1,1,1,1,1,1,0
13.6994,0.755917,0.923306,2.69149,5.22002,9.69852,8.96007,7.31582,6.60347,5.86822,6.18151,7.25878,1,1,1,1,1,1,0
13.7025,1.02174,0.923306,6.55586,5.22002,9.92907,9.67793,8.03825,6.8224,6.24716,6.50625,7.80964,1,1,1,1,1,1,0
13.7055,1.07199,0.923306,2.439,5.22002,10.7404,10.1052,8.47662,6.79868,6.11263,6.32241,11.4124,1,1,1,1,1,1,0
13.7086,3.40523,0.923306,7.49173,5.22002,11.34,9.19312,8.37289,6.56944,6.10784,6.39436,7.19016,1,1,1,1,1,1,0
